Province/State,Country/Region,date,confirmed,deaths,recovered,active
"Fort Bend County, TX",US,3/6/20,1,0,0,1
"Grant County, WA",US,3/6/20,1,0,0,1
"Santa Rosa County, FL",US,3/6/20,1,0,0,1
"Williamson County, TN",US,3/6/20,1,0,0,1
"New York County, NY",US,3/6/20,11,0,0,11
"Montgomery County, MD",US,3/6/20,3,0,0,3
"Suffolk County, MA",US,3/6/20,3,0,1,2
"Denver County, CO",US,3/6/20,2,0,0,2
"Summit County, CO",US,3/6/20,1,0,0,1
"Bergen County, NJ",US,3/6/20,2,0,0,2
"Harris County, TX",US,3/6/20,3,0,0,3
"San Francisco County, CA",US,3/6/20,2,0,0,2
"Contra Costa County, CA",US,3/6/20,3,0,0,3
"Orange County, CA",US,3/6/20,3,0,0,3
"Norfolk County, MA",US,3/6/20,2,0,0,2
"Maricopa County, AZ",US,3/6/20,2,0,1,1
"Wake County, NC",US,3/6/20,1,0,0,1
"Westchester County, NY",US,3/6/20,19,0,0,19
"Grafton County, NH",US,3/6/20,2,0,0,2
"Hillsborough, FL",US,3/6/20,2,0,0,2
"Placer County, CA",US,3/6/20,5,1,0,4
"San Mateo, CA",US,3/6/20,2,0,0,2
"Sonoma County, CA",US,3/6/20,1,0,0,1
"Umatilla, OR",US,3/6/20,1,0,0,1
"Fulton County, GA",US,3/6/20,2,0,0,2
"Washington County, OR",US,3/6/20,2,0,0,2
"Snohomish County, WA",US,3/6/20,19,1,0,18
"Humboldt County, CA",US,3/6/20,1,0,0,1
"Sacramento County, CA",US,3/6/20,2,0,0,2
"San Diego County, CA",US,3/6/20,3,0,1,2
"San Benito, CA",US,3/6/20,2,0,0,2
"Los Angeles, CA",US,3/6/20,13,0,0,13
"King County, WA",US,3/6/20,58,12,1,45
"Cook County, IL",US,3/6/20,5,0,2,3
"Skagit, WA",US,3/6/20,0,0,0,0
"Thurston, WA",US,3/6/20,0,0,0,0
"Island, WA",US,3/6/20,0,0,0,0
"Whatcom, WA",US,3/6/20,0,0,0,0
"Marin, CA",US,3/6/20,0,0,0,0
"Calaveras, CA",US,3/6/20,0,0,0,0
"Stanislaus, CA",US,3/6/20,0,0,0,0
"San Joaquin, CA",US,3/6/20,0,0,0,0
"Essex, MA",US,3/6/20,0,0,0,0
"Charlton, GA",US,3/6/20,0,0,0,0
"Collier, FL",US,3/6/20,0,0,0,0
"Pinellas, FL",US,3/6/20,0,0,0,0
"Alachua, FL",US,3/6/20,0,0,0,0
"Nassau, FL",US,3/6/20,0,0,0,0
"Pasco, FL",US,3/6/20,0,0,0,0
"Dallas, TX",US,3/6/20,0,0,0,0
"Tarrant, TX",US,3/6/20,0,0,0,0
"Montgomery, TX",US,3/6/20,0,0,0,0
"Middlesex, NJ",US,3/6/20,0,0,0,0
"Jefferson, CO",US,3/6/20,0,0,0,0
"Multnomah, OR",US,3/6/20,0,0,0,0
"Polk, OR",US,3/6/20,0,0,0,0
"Deschutes, OR",US,3/6/20,0,0,0,0
"McHenry, IL",US,3/6/20,0,0,0,0
"Lake, IL",US,3/6/20,0,0,0,0
"Bucks, PA",US,3/6/20,0,0,0,0
"Hanover, VA",US,3/6/20,0,0,0,0
"Lancaster, SC",US,3/6/20,0,0,0,0
"Sullivan, TN",US,3/6/20,0,0,0,0
"Johnson, IN",US,3/6/20,0,0,0,0
"Howard, IN",US,3/6/20,0,0,0,0
"St. Joseph, IN",US,3/6/20,0,0,0,0
"Knox, NE",US,3/6/20,0,0,0,0
"Stark, OH",US,3/6/20,0,0,0,0
"Anoka, MN",US,3/6/20,0,0,0,0
"Olmsted, MN",US,3/6/20,0,0,0,0
"Summit, UT",US,3/6/20,0,0,0,0
"Fairfield, CT",US,3/6/20,0,0,0,0
"Litchfield, CT",US,3/6/20,0,0,0,0
"Orleans, LA",US,3/6/20,0,0,0,0
"Pennington, SD",US,3/6/20,0,0,0,0
"Beadle, SD",US,3/6/20,0,0,0,0
"Charles Mix, SD",US,3/6/20,0,0,0,0
"Davison, SD",US,3/6/20,0,0,0,0
"Minnehaha, SD",US,3/6/20,0,0,0,0
"Bon Homme, SD",US,3/6/20,0,0,0,0
"Socorro, NM",US,3/6/20,0,0,0,0
"Bernalillo, NM",US,3/6/20,0,0,0,0
"Oakland, MI",US,3/6/20,0,0,0,0
"Wayne, MI",US,3/6/20,0,0,0,0
"New Castle, DE",US,3/6/20,0,0,0,0
,Cuba,3/6/20,0,0,0,0
,Guyana,3/6/20,0,0,0,0
Australian Capital Territory,Australia,3/6/20,0,0,0,0
United Kingdom,United Kingdom,3/6/20,163,2,8,153
,Kazakhstan,3/6/20,0,0,0,0
French Polynesia,France,3/6/20,0,0,0,0
Manitoba,Canada,3/6/20,0,0,0,0
Saskatchewan,Canada,3/6/20,0,0,0,0
,Ethiopia,3/6/20,0,0,0,0
,Sudan,3/6/20,0,0,0,0
,Guinea,3/6/20,0,0,0,0
Grand Princess,Canada,3/6/20,0,0,0,0
,Kenya,3/6/20,0,0,0,0
,Antigua and Barbuda,3/6/20,0,0,0,0
Alabama,US,3/6/20,0,0,0,0
,Uruguay,3/6/20,0,0,0,0
,Ghana,3/6/20,0,0,0,0
Puerto Rico,US,3/6/20,0,0,0,0
,Namibia,3/6/20,0,0,0,0
,Seychelles,3/6/20,0,0,0,0
,Trinidad and Tobago,3/6/20,0,0,0,0
,Venezuela,3/6/20,0,0,0,0
,Eswatini,3/6/20,0,0,0,0
,Gabon,3/6/20,0,0,0,0
,Guatemala,3/6/20,0,0,0,0
,Mauritania,3/6/20,0,0,0,0
,Rwanda,3/6/20,0,0,0,0
,Saint Lucia,3/6/20,0,0,0,0
,Saint Vincent and the Grenadines,3/6/20,0,0,0,0
,Suriname,3/6/20,0,0,0,0
French Guiana,France,3/6/20,0,0,0,0
Guam,US,3/6/20,0,0,0,0
,Kosovo,3/6/20,0,0,0,0
Newfoundland and Labrador,Canada,3/6/20,0,0,0,0
Prince Edward Island,Canada,3/6/20,0,0,0,0
,Central African Republic,3/6/20,0,0,0,0
,Congo (Brazzaville),3/6/20,0,0,0,0
,Equatorial Guinea,3/6/20,0,0,0,0
Mayotte,France,3/6/20,0,0,0,0
,Uzbekistan,3/6/20,0,0,0,0
Netherlands,Netherlands,3/6/20,128,1,0,127
Nova Scotia,Canada,3/6/20,0,0,0,0
Guadeloupe,France,3/6/20,0,0,0,0
,Benin,3/6/20,0,0,0,0
,Liberia,3/6/20,0,0,0,0
Curacao,Netherlands,3/6/20,0,0,0,0
,Somalia,3/6/20,0,0,0,0
,Tanzania,3/6/20,0,0,0,0
Virgin Islands,US,3/6/20,0,0,0,0
Cayman Islands,United Kingdom,3/6/20,0,0,0,0
Reunion,France,3/6/20,0,0,0,0
,Barbados,3/6/20,0,0,0,0
,Montenegro,3/6/20,0,0,0,0
,Kyrgyzstan,3/6/20,0,0,0,0
,Mauritius,3/6/20,0,0,0,0
Aruba,Netherlands,3/6/20,0,0,0,0
,Zambia,3/6/20,0,0,0,0
,Djibouti,3/6/20,0,0,0,0
,"Gambia, The",3/6/20,0,0,0,0
Montserrat,United Kingdom,3/6/20,0,0,0,0
,"Bahamas, The",3/6/20,0,0,0,0
Greenland,Denmark,3/6/20,0,0,0,0
New Caledonia,France,3/6/20,0,0,0,0
Bermuda,United Kingdom,3/6/20,0,0,0,0
,Chad,3/6/20,0,0,0,0
,El Salvador,3/6/20,0,0,0,0
,Fiji,3/6/20,0,0,0,0
,Nicaragua,3/6/20,0,0,0,0
,Thailand,3/7/20,50,1,31,18
,Japan,3/7/20,461,6,76,379
,Singapore,3/7/20,138,0,78,60
,Nepal,3/7/20,1,0,1,0
,Malaysia,3/7/20,93,0,23,70
British Columbia,Canada,3/7/20,21,0,4,17
New South Wales,Australia,3/7/20,28,1,4,23
Victoria,Australia,3/7/20,11,0,7,4
Queensland,Australia,3/7/20,13,0,8,5
,Cambodia,3/7/20,1,0,1,0
,Sri Lanka,3/7/20,1,0,1,0
,Germany,3/7/20,799,0,18,781
,Finland,3/7/20,15,0,1,14
,United Arab Emirates,3/7/20,45,0,7,38
,Philippines,3/7/20,6,1,1,4
,India,3/7/20,34,0,3,31
,Italy,3/7/20,5883,233,589,5061
,Sweden,3/7/20,161,0,0,161
,Spain,3/7/20,500,10,30,460
South Australia,Australia,3/7/20,7,0,2,5
,Belgium,3/7/20,169,0,1,168
,Egypt,3/7/20,15,0,1,14
From Diamond Princess,Australia,3/7/20,0,0,0,0
,Lebanon,3/7/20,22,0,1,21
,Iraq,3/7/20,54,4,0,50
,Oman,3/7/20,16,0,2,14
,Afghanistan,3/7/20,1,0,0,1
,Bahrain,3/7/20,85,0,4,81
,Kuwait,3/7/20,61,0,0,61
,Algeria,3/7/20,17,0,0,17
,Croatia,3/7/20,12,0,0,12
,Switzerland,3/7/20,268,1,3,264
,Austria,3/7/20,79,0,0,79
,Israel,3/7/20,43,0,2,41
,Pakistan,3/7/20,6,0,0,6
,Brazil,3/7/20,13,0,0,13
,Georgia,3/7/20,4,0,0,4
,Greece,3/7/20,46,0,0,46
,North Macedonia,3/7/20,3,0,0,3
,Norway,3/7/20,147,0,0,147
,Romania,3/7/20,9,0,3,6
,Estonia,3/7/20,10,0,0,10
,San Marino,3/7/20,23,1,0,22
,Belarus,3/7/20,6,0,0,6
,Iceland,3/7/20,50,0,0,50
,Lithuania,3/7/20,1,0,0,1
,Mexico,3/7/20,6,0,1,5
,New Zealand,3/7/20,5,0,0,5
,Nigeria,3/7/20,1,0,0,1
Western Australia,Australia,3/7/20,3,1,0,2
,Ireland,3/7/20,18,0,0,18
,Luxembourg,3/7/20,2,0,0,2
,Monaco,3/7/20,1,0,0,1
,Qatar,3/7/20,8,0,0,8
,Ecuador,3/7/20,13,0,0,13
,Azerbaijan,3/7/20,9,0,0,9
,Armenia,3/7/20,1,0,0,1
,Dominican Republic,3/7/20,2,0,0,2
,Indonesia,3/7/20,4,0,0,4
,Portugal,3/7/20,20,0,0,20
,Andorra,3/7/20,1,0,0,1
Tasmania,Australia,3/7/20,1,0,0,1
,Latvia,3/7/20,1,0,0,1
,Morocco,3/7/20,2,0,0,2
,Saudi Arabia,3/7/20,5,0,0,5
,Senegal,3/7/20,4,0,0,4
,Argentina,3/7/20,8,0,0,8
,Chile,3/7/20,4,0,0,4
,Jordan,3/7/20,1,0,0,1
,Ukraine,3/7/20,1,0,0,1
,Hungary,3/7/20,4,0,0,4
Northern Territory,Australia,3/7/20,0,0,0,0
,Liechtenstein,3/7/20,1,0,0,1
,Poland,3/7/20,5,0,0,5
,Tunisia,3/7/20,1,0,0,1
,Bosnia and Herzegovina,3/7/20,3,0,0,3
,Slovenia,3/7/20,7,0,0,7
,South Africa,3/7/20,1,0,0,1
,Bhutan,3/7/20,1,0,0,1
,Cameroon,3/7/20,1,0,0,1
,Colombia,3/7/20,1,0,0,1
,Costa Rica,3/7/20,1,0,0,1
,Peru,3/7/20,1,0,0,1
,Serbia,3/7/20,1,0,0,1
,Slovakia,3/7/20,1,0,0,1
,Togo,3/7/20,1,0,0,1
,Malta,3/7/20,3,0,0,3
,Martinique,3/7/20,2,0,0,2
,Bulgaria,3/7/20,0,0,0,0
,Maldives,3/7/20,0,0,0,0
,Bangladesh,3/7/20,0,0,0,0
,Paraguay,3/7/20,0,0,0,0
Ontario,Canada,3/7/20,28,0,4,24
Alberta,Canada,3/7/20,2,0,0,2
Quebec,Canada,3/7/20,3,0,0,3
,Albania,3/7/20,0,0,0,0
,Cyprus,3/7/20,0,0,0,0
,Brunei,3/7/20,0,0,0,0
Washington,US,3/7/20,0,0,0,0
New York,US,3/7/20,0,0,0,0
California,US,3/7/20,0,0,0,0
Massachusetts,US,3/7/20,0,0,0,0
Diamond Princess,US,3/7/20,45,0,0,45
Grand Princess,US,3/7/20,21,0,0,21
Georgia,US,3/7/20,0,0,0,0
Colorado,US,3/7/20,0,0,0,0
Florida,US,3/7/20,0,0,0,0
New Jersey,US,3/7/20,0,0,0,0
Oregon,US,3/7/20,0,0,0,0
Texas,US,3/7/20,0,0,0,0
Illinois,US,3/7/20,0,0,0,0
Pennsylvania,US,3/7/20,0,0,0,0
Iowa,US,3/7/20,0,0,0,0
Maryland,US,3/7/20,0,0,0,0
North Carolina,US,3/7/20,0,0,0,0
South Carolina,US,3/7/20,0,0,0,0
Tennessee,US,3/7/20,0,0,0,0
Virginia,US,3/7/20,0,0,0,0
Arizona,US,3/7/20,0,0,0,0
Indiana,US,3/7/20,0,0,0,0
Kentucky,US,3/7/20,0,0,0,0
District of Columbia,US,3/7/20,0,0,0,0
Nevada,US,3/7/20,0,0,0,0
New Hampshire,US,3/7/20,0,0,0,0
Minnesota,US,3/7/20,0,0,0,0
Nebraska,US,3/7/20,0,0,0,0
Ohio,US,3/7/20,0,0,0,0
Rhode Island,US,3/7/20,0,0,0,0
Wisconsin,US,3/7/20,0,0,0,0
Connecticut,US,3/7/20,0,0,0,0
Hawaii,US,3/7/20,0,0,0,0
Oklahoma,US,3/7/20,0,0,0,0
Utah,US,3/7/20,0,0,0,0
,Burkina Faso,3/7/20,0,0,0,0
,Holy See,3/7/20,1,0,0,1
,Mongolia,3/7/20,0,0,0,0
,Panama,3/7/20,0,0,0,0
Kansas,US,3/7/20,0,0,0,0
Louisiana,US,3/7/20,0,0,0,0
Missouri,US,3/7/20,0,0,0,0
Vermont,US,3/7/20,0,0,0,0
Alaska,US,3/7/20,0,0,0,0
Arkansas,US,3/7/20,0,0,0,0
Delaware,US,3/7/20,0,0,0,0
Idaho,US,3/7/20,0,0,0,0
Maine,US,3/7/20,0,0,0,0
Michigan,US,3/7/20,0,0,0,0
Mississippi,US,3/7/20,0,0,0,0
Montana,US,3/7/20,0,0,0,0
New Mexico,US,3/7/20,0,0,0,0
North Dakota,US,3/7/20,0,0,0,0
South Dakota,US,3/7/20,0,0,0,0
West Virginia,US,3/7/20,0,0,0,0
Wyoming,US,3/7/20,0,0,0,0
Hubei,China,3/7/20,67666,2959,43500,21207
,Iran,3/7/20,5823,145,1669,4009
,"Korea, South",3/7/20,7041,44,135,6862
France,France,3/7/20,949,11,12,926
Guangdong,China,3/7/20,1352,7,1237,108
Henan,China,3/7/20,1272,22,1244,6
Zhejiang,China,3/7/20,1215,1,1154,60
Hunan,China,3/7/20,1018,4,960,54
Anhui,China,3/7/20,990,6,979,5
Jiangxi,China,3/7/20,935,1,916,18
Shandong,China,3/7/20,758,6,627,125
Diamond Princess,Cruise Ship,3/7/20,696,6,40,650
Jiangsu,China,3/7/20,631,0,606,25
Chongqing,China,3/7/20,576,6,526,44
Sichuan,China,3/7/20,539,3,454,82
Heilongjiang,China,3/7/20,481,13,403,65
Denmark,Denmark,3/7/20,23,0,1,22
Beijing,China,3/7/20,426,8,303,115
Shanghai,China,3/7/20,342,3,313,26
Hebei,China,3/7/20,318,6,307,5
Fujian,China,3/7/20,296,1,295,0
Guangxi,China,3/7/20,252,2,218,32
Shaanxi,China,3/7/20,245,1,226,18
Yunnan,China,3/7/20,174,2,170,2
Hainan,China,3/7/20,168,6,158,4
Guizhou,China,3/7/20,146,2,115,29
Tianjin,China,3/7/20,136,3,128,5
Shanxi,China,3/7/20,133,0,126,7
Gansu,China,3/7/20,120,2,87,31
Hong Kong,China,3/7/20,108,2,51,55
Liaoning,China,3/7/20,125,1,107,17
Jilin,China,3/7/20,93,1,90,2
,Czechia,3/7/20,19,0,0,19
Xinjiang,China,3/7/20,76,3,72,1
Inner Mongolia,China,3/7/20,75,1,67,7
Ningxia,China,3/7/20,75,0,71,4
,Taiwan*,3/7/20,45,1,12,32
,Vietnam,3/7/20,18,0,16,2
,Russia,3/7/20,13,0,2,11
Qinghai,China,3/7/20,18,0,18,0
Macau,China,3/7/20,10,0,10,0
,Moldova,3/7/20,0,0,0,0
,Bolivia,3/7/20,0,0,0,0
Faroe Islands,Denmark,3/7/20,1,0,0,1
St Martin,France,3/7/20,0,0,0,0
,Honduras,3/7/20,0,0,0,0
Channel Islands,United Kingdom,3/7/20,0,0,0,0
New Brunswick,Canada,3/7/20,0,0,0,0
Tibet,China,3/7/20,1,0,1,0
,Congo (Kinshasa),3/7/20,0,0,0,0
,Cote d'Ivoire,3/7/20,0,0,0,0
Saint Barthelemy,France,3/7/20,3,0,0,3
,Jamaica,3/7/20,0,0,0,0
,Turkey,3/7/20,0,0,0,0
Gibraltar,United Kingdom,3/7/20,1,0,0,1
"Kitsap, WA",US,3/7/20,0,0,0,0
"Solano, CA",US,3/7/20,0,0,0,0
"Santa Cruz, CA",US,3/7/20,0,0,0,0
"Napa, CA",US,3/7/20,0,0,0,0
"Ventura, CA",US,3/7/20,0,0,0,0
"Worcester, MA",US,3/7/20,0,0,0,0
"Gwinnett, GA",US,3/7/20,0,0,0,0
"DeKalb, GA",US,3/7/20,0,0,0,0
"Floyd, GA",US,3/7/20,0,0,0,0
"Fayette, GA",US,3/7/20,0,0,0,0
"Gregg, TX",US,3/7/20,0,0,0,0
"Monmouth, NJ",US,3/7/20,0,0,0,0
"Burlington, NJ",US,3/7/20,0,0,0,0
"Camden, NJ",US,3/7/20,0,0,0,0
"Passaic, NJ",US,3/7/20,0,0,0,0
"Union, NJ",US,3/7/20,0,0,0,0
"Eagle, CO",US,3/7/20,0,0,0,0
"Larimer, CO",US,3/7/20,0,0,0,0
"Arapahoe, CO",US,3/7/20,0,0,0,0
"Gunnison, CO",US,3/7/20,0,0,0,0
"Kane, IL",US,3/7/20,0,0,0,0
"Monroe, PA",US,3/7/20,0,0,0,0
"Philadelphia, PA",US,3/7/20,0,0,0,0
"Norfolk, VA",US,3/7/20,0,0,0,0
"Arlington, VA",US,3/7/20,0,0,0,0
"Spotsylvania, VA",US,3/7/20,0,0,0,0
"Loudoun, VA",US,3/7/20,0,0,0,0
"Prince George's, MD",US,3/7/20,0,0,0,0
"Pottawattamie, IA",US,3/7/20,0,0,0,0
"Camden, NC",US,3/7/20,0,0,0,0
"Pima, AZ",US,3/7/20,0,0,0,0
"Noble, IN",US,3/7/20,0,0,0,0
"Adams, IN",US,3/7/20,0,0,0,0
"Boone, IN",US,3/7/20,0,0,0,0
"Dane, WI",US,3/7/20,0,0,0,0
"Pierce, WI",US,3/7/20,0,0,0,0
"Cuyahoga, OH",US,3/7/20,0,0,0,0
"Weber, UT",US,3/7/20,0,0,0,0
"Bennington County, VT",US,3/7/20,0,0,0,0
"Carver County, MN",US,3/7/20,0,0,0,0
"Charlotte County, FL",US,3/7/20,0,0,0,0
"Cherokee County, GA",US,3/7/20,0,0,0,0
"Collin County, TX",US,3/7/20,0,0,0,0
"Jefferson County, KY",US,3/7/20,0,0,0,0
"Jefferson Parish, LA",US,3/7/20,0,0,0,0
"Shasta County, CA",US,3/7/20,0,0,0,0
"Spartanburg County, SC",US,3/7/20,0,0,0,0
"Harrison County, KY",US,3/7/20,0,0,0,0
"Johnson County, IA",US,3/7/20,0,0,0,0
"Berkshire County, MA",US,3/7/20,0,0,0,0
"Davidson County, TN",US,3/7/20,0,0,0,0
"Douglas County, OR",US,3/7/20,0,0,0,0
"Fresno County, CA",US,3/7/20,0,0,0,0
"Harford County, MD",US,3/7/20,0,0,0,0
"Hendricks County, IN",US,3/7/20,0,0,0,0
"Hudson County, NJ",US,3/7/20,0,0,0,0
"Johnson County, KS",US,3/7/20,0,0,0,0
"Kittitas County, WA",US,3/7/20,0,0,0,0
"Manatee County, FL",US,3/7/20,0,0,0,0
"Marion County, OR",US,3/7/20,0,0,0,0
"Okaloosa County, FL",US,3/7/20,0,0,0,0
"Polk County, GA",US,3/7/20,1,0,0,1
"Riverside County, CA",US,3/7/20,0,0,0,0
"Shelby County, TN",US,3/7/20,0,0,0,0
"St. Louis County, MO",US,3/7/20,0,0,0,0
"Suffolk County, NY",US,3/7/20,0,0,0,0
"Ulster County, NY",US,3/7/20,0,0,0,0
"Volusia County, FL",US,3/7/20,0,0,0,0
"Fairfax County, VA",US,3/7/20,0,0,0,0
"Rockingham County, NH",US,3/7/20,0,0,0,0
"Washington, D.C.",US,3/7/20,0,0,0,0
"Montgomery County, PA",US,3/7/20,0,0,0,0
"Alameda County, CA",US,3/7/20,2,0,0,2
"Broward County, FL",US,3/7/20,2,0,0,2
"Lee County, FL",US,3/7/20,2,0,0,2
"Pinal County, AZ",US,3/7/20,2,0,0,2
"Rockland County, NY",US,3/7/20,2,0,0,2
"Saratoga County, NY",US,3/7/20,2,0,0,2
"Charleston County, SC",US,3/7/20,1,0,0,1
"Clark County, WA",US,3/7/20,1,0,0,1
"Cobb County, GA",US,3/7/20,1,0,0,1
"Davis County, UT",US,3/7/20,1,0,0,1
"El Paso County, CO",US,3/7/20,1,0,0,1
"Honolulu County, HI",US,3/7/20,1,0,0,1
"Jackson County, OR ",US,3/7/20,1,0,0,1
"Jefferson County, WA",US,3/7/20,1,0,0,1
"Kershaw County, SC",US,3/7/20,1,0,0,1
"Klamath County, OR",US,3/7/20,1,0,0,1
"Madera County, CA",US,3/7/20,1,0,0,1
"Pierce County, WA",US,3/7/20,1,0,0,1
"Tulsa County, OK",US,3/7/20,1,0,0,1
"Douglas County, CO",US,3/7/20,3,0,0,3
"Providence County, RI",US,3/7/20,3,0,0,3
"Chatham County, NC",US,3/7/20,1,0,0,1
"Delaware County, PA",US,3/7/20,1,0,0,1
"Douglas County, NE",US,3/7/20,1,0,0,1
"Fayette County, KY",US,3/7/20,1,0,0,1
"Marion County, IN",US,3/7/20,1,0,0,1
"Middlesex County, MA",US,3/7/20,1,0,0,1
"Nassau County, NY",US,3/7/20,4,0,0,4
"Ramsey County, MN",US,3/7/20,1,0,0,1
"Washoe County, NV",US,3/7/20,1,0,0,1
"Wayne County, PA",US,3/7/20,1,0,0,1
"Yolo County, CA",US,3/7/20,1,0,0,1
"Santa Clara County, CA",US,3/7/20,32,0,1,31
"Clark County, NV",US,3/7/20,1,0,0,1
"Fort Bend County, TX",US,3/7/20,3,0,0,3
"Grant County, WA",US,3/7/20,1,0,0,1
"Santa Rosa County, FL",US,3/7/20,1,0,0,1
"Williamson County, TN",US,3/7/20,1,0,0,1
"New York County, NY",US,3/7/20,11,0,0,11
"Montgomery County, MD",US,3/7/20,3,0,0,3
"Suffolk County, MA",US,3/7/20,3,0,1,2
"Denver County, CO",US,3/7/20,2,0,0,2
"Summit County, CO",US,3/7/20,1,0,0,1
"Bergen County, NJ",US,3/7/20,4,0,0,4
"Harris County, TX",US,3/7/20,5,0,0,5
"San Francisco County, CA",US,3/7/20,9,0,0,9
"Contra Costa County, CA",US,3/7/20,3,0,0,3
"Orange County, CA",US,3/7/20,3,0,0,3
"Norfolk County, MA",US,3/7/20,2,0,0,2
"Maricopa County, AZ",US,3/7/20,2,0,1,1
"Wake County, NC",US,3/7/20,1,0,0,1
"Westchester County, NY",US,3/7/20,57,0,0,57
"Grafton County, NH",US,3/7/20,2,0,0,2
"Hillsborough, FL",US,3/7/20,2,0,0,2
"Placer County, CA",US,3/7/20,5,1,0,4
"San Mateo, CA",US,3/7/20,2,0,0,2
"Sonoma County, CA",US,3/7/20,1,0,0,1
"Umatilla, OR",US,3/7/20,1,0,0,1
"Fulton County, GA",US,3/7/20,3,0,0,3
"Washington County, OR",US,3/7/20,3,0,0,3
"Snohomish County, WA",US,3/7/20,27,1,0,26
"Humboldt County, CA",US,3/7/20,1,0,0,1
"Sacramento County, CA",US,3/7/20,2,0,0,2
"San Diego County, CA",US,3/7/20,3,0,1,2
"San Benito, CA",US,3/7/20,2,0,0,2
"Los Angeles, CA",US,3/7/20,14,0,0,14
"King County, WA",US,3/7/20,71,15,1,55
"Cook County, IL",US,3/7/20,6,0,2,4
"Skagit, WA",US,3/7/20,0,0,0,0
"Thurston, WA",US,3/7/20,0,0,0,0
"Island, WA",US,3/7/20,0,0,0,0
"Whatcom, WA",US,3/7/20,0,0,0,0
"Marin, CA",US,3/7/20,0,0,0,0
"Calaveras, CA",US,3/7/20,0,0,0,0
"Stanislaus, CA",US,3/7/20,0,0,0,0
"San Joaquin, CA",US,3/7/20,0,0,0,0
"Essex, MA",US,3/7/20,0,0,0,0
"Charlton, GA",US,3/7/20,0,0,0,0
"Collier, FL",US,3/7/20,0,0,0,0
"Pinellas, FL",US,3/7/20,0,0,0,0
"Alachua, FL",US,3/7/20,0,0,0,0
"Nassau, FL",US,3/7/20,0,0,0,0
"Pasco, FL",US,3/7/20,0,0,0,0
"Dallas, TX",US,3/7/20,0,0,0,0
"Tarrant, TX",US,3/7/20,0,0,0,0
"Montgomery, TX",US,3/7/20,0,0,0,0
"Middlesex, NJ",US,3/7/20,0,0,0,0
"Jefferson, CO",US,3/7/20,0,0,0,0
"Multnomah, OR",US,3/7/20,0,0,0,0
"Polk, OR",US,3/7/20,0,0,0,0
"Deschutes, OR",US,3/7/20,0,0,0,0
"McHenry, IL",US,3/7/20,0,0,0,0
"Lake, IL",US,3/7/20,0,0,0,0
"Bucks, PA",US,3/7/20,0,0,0,0
"Hanover, VA",US,3/7/20,0,0,0,0
"Lancaster, SC",US,3/7/20,0,0,0,0
"Sullivan, TN",US,3/7/20,0,0,0,0
"Johnson, IN",US,3/7/20,0,0,0,0
"Howard, IN",US,3/7/20,0,0,0,0
"St. Joseph, IN",US,3/7/20,0,0,0,0
"Knox, NE",US,3/7/20,0,0,0,0
"Stark, OH",US,3/7/20,0,0,0,0
"Anoka, MN",US,3/7/20,0,0,0,0
"Olmsted, MN",US,3/7/20,0,0,0,0
"Summit, UT",US,3/7/20,0,0,0,0
"Fairfield, CT",US,3/7/20,0,0,0,0
"Litchfield, CT",US,3/7/20,0,0,0,0
"Orleans, LA",US,3/7/20,0,0,0,0
"Pennington, SD",US,3/7/20,0,0,0,0
"Beadle, SD",US,3/7/20,0,0,0,0
"Charles Mix, SD",US,3/7/20,0,0,0,0
"Davison, SD",US,3/7/20,0,0,0,0
"Minnehaha, SD",US,3/7/20,0,0,0,0
"Bon Homme, SD",US,3/7/20,0,0,0,0
"Socorro, NM",US,3/7/20,0,0,0,0
"Bernalillo, NM",US,3/7/20,0,0,0,0
"Oakland, MI",US,3/7/20,0,0,0,0
"Wayne, MI",US,3/7/20,0,0,0,0
"New Castle, DE",US,3/7/20,0,0,0,0
,Cuba,3/7/20,0,0,0,0
,Guyana,3/7/20,0,0,0,0
Australian Capital Territory,Australia,3/7/20,0,0,0,0
United Kingdom,United Kingdom,3/7/20,206,2,18,186
,Kazakhstan,3/7/20,0,0,0,0
French Polynesia,France,3/7/20,0,0,0,0
Manitoba,Canada,3/7/20,0,0,0,0
Saskatchewan,Canada,3/7/20,0,0,0,0
,Ethiopia,3/7/20,0,0,0,0
,Sudan,3/7/20,0,0,0,0
,Guinea,3/7/20,0,0,0,0
Grand Princess,Canada,3/7/20,0,0,0,0
,Kenya,3/7/20,0,0,0,0
,Antigua and Barbuda,3/7/20,0,0,0,0
Alabama,US,3/7/20,0,0,0,0
,Uruguay,3/7/20,0,0,0,0
,Ghana,3/7/20,0,0,0,0
Puerto Rico,US,3/7/20,0,0,0,0
,Namibia,3/7/20,0,0,0,0
,Seychelles,3/7/20,0,0,0,0
,Trinidad and Tobago,3/7/20,0,0,0,0
,Venezuela,3/7/20,0,0,0,0
,Eswatini,3/7/20,0,0,0,0
,Gabon,3/7/20,0,0,0,0
,Guatemala,3/7/20,0,0,0,0
,Mauritania,3/7/20,0,0,0,0
,Rwanda,3/7/20,0,0,0,0
,Saint Lucia,3/7/20,0,0,0,0
,Saint Vincent and the Grenadines,3/7/20,0,0,0,0
,Suriname,3/7/20,0,0,0,0
French Guiana,France,3/7/20,5,0,0,5
Guam,US,3/7/20,0,0,0,0
,Kosovo,3/7/20,0,0,0,0
Newfoundland and Labrador,Canada,3/7/20,0,0,0,0
Prince Edward Island,Canada,3/7/20,0,0,0,0
